satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary,cluster
0.7,0.54,4,150,4,0,0,0,9,1,0
0.66,0.95,4,183,3,0,0,0,9,1,0
0.62,0.66,3,208,3,0,0,0,4,1,0
0.56,0.52,4,158,2,0,0,0,0,1,0
0.32,0.72,2,240,5,0,0,0,0,1,0
0.55,0.81,5,251,3,0,0,0,0,1,0
0.69,0.91,5,205,2,0,0,0,0,1,0
0.91,0.63,4,226,3,1,0,0,0,1,0
0.37,0.74,2,197,3,0,0,0,6,1,0
0.95,0.57,5,216,3,0,0,0,6,1,0
0.95,0.53,4,263,3,0,0,0,0,1,0
0.27,0.69,2,177,5,0,0,0,1,1,0
0.91,0.95,4,171,3,0,0,0,1,1,0
0.49,0.61,3,148,2,1,0,0,1,1,0
0.6,0.56,4,138,3,0,0,0,1,1,0
0.52,0.57,4,183,3,0,0,0,1,1,0
0.54,0.65,3,202,3,0,0,0,5,1,0
0.66,0.85,3,266,5,0,0,0,7,1,0
0.74,0.83,4,170,2,0,0,0,7,1,0
0.83,0.77,3,171,3,0,0,0,7,1,0
0.53,0.64,2,177,4,0,0,0,7,1,0
0.98,0.75,5,188,2,0,0,0,7,1,0
0.74,0.99,5,146,2,0,0,0,7,1,0
0.76,0.68,4,204,3,1,0,0,7,1,0
0.89,0.91,5,224,3,1,0,0,7,1,0
0.5,0.84,3,156,4,0,0,0,2,1,0
0.68,0.78,3,264,3,0,0,0,3,1,0
0.77,0.86,4,215,2,0,0,0,3,1,0
0.68,0.83,3,133,3,0,0,0,3,1,0
0.7,0.98,4,176,5,0,0,0,9,1,0
0.66,0.96,4,103,2,0,0,0,9,1,0
0.54,0.52,5,155,3,0,0,0,9,1,0
0.57,0.57,4,141,3,0,0,0,9,1,0
0.78,0.58,3,150,3,1,0,0,9,1,0
0.52,0.91,5,193,2,0,0,0,8,1,0
0.95,0.69,4,207,2,1,0,0,9,1,0
0.67,0.85,3,153,4,0,0,0,9,1,0
0.86,0.55,3,269,2,0,0,0,4,1,0
0.71,0.54,4,198,3,0,0,0,0,1,0
0.99,0.95,4,102,5,0,0,0,0,1,0
0.57,0.61,3,167,2,1,0,0,0,1,0
0.98,0.72,3,252,2,0,0,0,0,1,0
0.62,0.58,3,192,2,0,0,0,0,1,0
0.74,0.79,5,237,4,0,0,0,6,1,0
0.7,0.6,4,158,3,0,0,0,6,1,0
0.8,0.93,3,260,3,0,0,0,6,1,0
0.65,0.69,4,153,3,0,0,0,6,1,0
0.53,0.52,3,233,4,0,0,0,0,1,0
0.43,0.62,2,180,3,0,0,0,1,1,0
0.59,0.65,4,163,3,1,0,0,1,1,0
0.84,0.8,3,151,3,1,0,0,1,1,0
0.78,0.95,3,249,4,0,0,0,1,1,0
0.66,0.91,5,199,3,1,0,0,5,1,0
0.7,0.74,4,247,2,0,0,0,7,1,0
0.73,0.63,4,174,3,0,0,0,2,1,0
0.83,0.87,5,233,3,0,0,0,7,1,0
0.54,0.76,3,157,4,0,0,0,7,1,0
0.77,0.65,4,268,3,0,0,0,7,1,0
0.62,0.49,3,158,2,0,0,0,7,1,0
0.93,0.55,5,222,2,0,0,0,7,1,0
0.81,0.86,3,210,3,0,0,0,7,1,0
0.99,0.79,4,133,2,0,0,0,7,1,0
0.78,0.49,3,224,3,0,0,0,7,1,0
0.66,0.63,5,264,5,0,0,0,2,1,0
0.9,0.72,5,237,2,0,0,0,2,1,0
0.74,0.53,5,141,2,0,0,0,2,1,0
0.65,0.78,4,238,5,1,0,0,3,1,0
0.99,0.52,4,167,3,0,0,0,3,1,0
0.83,0.72,4,161,3,0,0,0,3,1,0
0.6,0.82,4,194,3,0,0,0,3,1,0
0.55,0.93,3,217,3,1,0,0,9,1,0
0.96,0.71,3,170,3,0,0,0,9,1,0
0.83,0.94,4,243,3,0,0,0,9,1,0
0.95,0.7,4,267,3,1,0,0,9,1,0
0.68,0.44,5,152,5,0,0,0,8,1,0
0.42,0.59,3,156,2,0,0,0,9,1,0
0.28,0.51,3,124,3,0,0,0,9,1,0
0.55,0.65,3,207,3,0,0,0,9,1,0
0.91,0.53,3,273,6,0,0,0,4,1,0
0.53,0.98,3,219,4,0,0,0,0,1,0
0.87,0.74,4,207,3,0,0,0,0,1,0
0.57,0.6,4,248,4,0,0,0,0,1,0
0.59,0.77,3,169,3,0,0,0,0,1,0
0.76,0.89,4,181,3,0,0,0,0,1,0
0.59,0.42,3,196,3,0,0,0,6,1,0
0.5,0.54,3,254,2,0,0,0,6,1,0
0.55,0.55,4,191,4,0,0,0,6,1,0
0.92,0.53,3,238,2,0,0,0,6,1,0
0.8,0.51,5,196,3,0,0,0,0,1,0
0.93,0.66,4,228,3,0,0,0,1,1,0
0.67,0.57,4,165,3,0,0,0,1,1,0
0.78,0.55,3,144,2,0,0,0,1,1,0
0.61,0.7,4,243,3,0,0,0,1,1,0
0.74,0.84,3,206,3,0,0,0,1,1,0
0.5,0.49,3,180,3,1,0,0,5,1,0
0.84,0.96,3,161,2,1,0,0,7,1,0
0.86,0.94,5,209,4,0,0,0,7,1,0
0.89,0.74,4,174,2,0,0,0,7,1,0
0.8,0.96,5,124,3,0,0,0,7,1,0
0.3,0.51,2,178,3,0,0,0,7,1,0
0.91,0.8,4,181,3,0,0,0,7,1,0
0.49,0.81,4,233,3,0,0,0,7,1,0
0.57,0.68,3,254,4,0,0,0,7,1,0
0.59,0.62,3,219,3,0,0,0,7,1,0
0.69,0.97,3,158,2,0,0,0,2,1,0
0.81,0.68,3,151,3,0,0,0,2,1,0
0.79,0.82,3,98,3,1,0,0,3,1,0
0.55,0.91,4,187,4,1,0,0,3,1,0
0.92,0.62,4,266,2,0,0,0,3,1,0
0.94,0.59,5,250,3,0,0,0,3,1,0
0.67,0.55,5,193,3,0,0,0,9,1,0
0.53,0.92,4,223,3,1,0,0,9,1,0
0.77,0.59,5,189,5,0,0,0,9,1,0
0.57,0.82,5,138,3,0,0,0,9,1,0
0.64,0.97,4,268,2,0,0,0,9,1,0
0.92,1.0,3,212,2,0,0,0,8,1,0
0.88,0.72,2,144,4,1,0,0,9,1,0
0.86,0.49,4,274,2,0,0,0,4,1,0
0.66,0.99,4,195,3,0,0,0,0,1,0
0.7,0.69,4,158,3,0,0,0,0,1,0
0.98,0.93,5,145,4,0,0,0,0,1,0
0.61,0.73,3,165,3,1,0,0,0,1,0
0.57,0.66,4,270,2,0,0,0,0,1,0
0.84,0.91,5,208,3,0,0,0,6,1,0
0.45,0.53,3,181,4,1,0,0,2,1,0
0.97,0.66,4,193,4,0,0,0,2,1,0
0.5,0.48,3,163,4,0,0,0,2,1,0
0.89,0.62,5,144,2,0,0,0,3,1,0
0.76,0.5,4,245,3,0,0,0,3,1,0
0.66,0.84,4,197,2,0,0,0,3,1,0
0.74,0.63,3,180,2,0,0,0,3,1,0
0.69,0.74,4,237,3,0,0,0,9,1,0
0.59,0.57,2,170,3,0,0,0,9,1,0
1.0,0.85,3,150,3,0,0,0,9,1,0
0.61,0.75,2,100,4,0,0,0,9,1,0
0.98,0.42,5,226,3,0,0,0,9,1,0
0.59,0.71,5,222,3,0,0,0,9,1,0
0.71,0.95,3,150,2,0,0,0,9,1,0
0.75,0.76,5,175,4,0,0,0,0,1,0
0.76,0.44,3,121,4,0,0,0,0,1,0
0.76,0.77,4,223,3,0,0,0,0,1,0
0.92,0.55,3,259,3,0,0,0,6,1,0
0.82,0.88,4,171,2,0,0,0,6,1,0
0.38,0.5,2,170,3,0,0,0,6,1,0
0.49,0.72,4,246,3,0,0,0,6,1,0
0.53,0.8,3,175,3,0,0,0,0,1,0
0.91,0.99,5,228,4,1,0,0,7,1,0
0.5,0.88,4,275,5,0,0,0,2,1,0
0.98,0.61,3,226,2,0,0,0,3,1,0
0.4,0.85,4,198,2,0,0,0,3,1,0
0.63,0.92,2,198,2,0,0,0,3,1,0
0.75,0.53,4,251,3,0,0,0,3,1,0
0.82,0.84,3,237,2,0,0,0,9,1,0
0.55,0.62,5,197,2,0,0,0,9,1,0
0.92,0.88,3,184,3,1,0,0,9,1,0
0.82,0.92,5,198,3,0,0,0,9,1,0
0.54,0.75,3,260,2,0,0,0,9,1,0
0.99,0.76,4,185,5,0,0,0,9,1,0
0.62,0.92,5,149,3,0,0,0,0,1,0
0.79,0.72,4,192,3,0,0,0,0,1,0
0.88,0.73,5,267,3,0,0,0,0,1,0
0.96,0.73,5,169,3,1,0,0,6,1,0
0.34,0.69,2,178,3,0,0,0,6,1,0
0.34,0.65,2,165,4,0,0,0,6,1,0
0.88,0.85,4,231,3,0,0,0,6,1,0
0.66,0.61,3,260,3,0,0,0,0,1,0
0.55,0.71,4,181,2,1,0,0,1,1,0
0.59,0.51,3,243,2,0,0,0,1,1,0
0.78,0.93,3,200,3,0,0,0,1,1,0
0.73,0.75,5,265,3,0,0,0,1,1,0
0.71,0.94,4,246,3,0,0,0,5,1,0
0.97,0.86,3,187,2,0,0,0,7,1,0
0.52,0.96,4,246,3,0,0,0,8,1,0
0.73,0.88,4,236,3,1,0,0,9,1,0
0.74,0.83,3,170,3,0,0,0,4,1,0
0.52,0.78,4,237,3,0,0,0,5,1,0
0.74,0.66,3,177,2,0,0,0,7,1,0
0.53,0.5,4,185,3,0,0,0,3,1,0
0.75,0.48,2,284,6,0,0,0,3,1,0
0.96,0.59,3,229,3,0,0,0,3,1,0
0.7,0.63,3,209,3,0,0,0,9,1,0
0.93,0.94,3,183,2,0,0,0,9,1,0
0.27,0.45,3,239,4,0,0,0,9,1,0
0.99,0.99,3,158,2,0,0,0,9,1,0
0.81,0.62,3,187,3,0,0,0,9,1,0
0.6,0.91,4,236,3,0,0,0,9,1,0
0.48,0.68,4,163,2,1,0,0,9,1,0
0.87,0.51,4,173,3,0,0,0,8,1,0
0.49,0.76,4,202,3,0,0,0,4,1,0
0.95,0.78,2,148,2,0,0,0,0,1,0
0.64,0.87,3,239,4,0,0,0,6,1,0
0.91,0.5,3,178,2,0,0,0,6,1,0
0.79,0.75,2,221,3,0,0,0,6,1,0
0.83,0.56,4,269,3,0,0,0,6,1,0
0.66,0.6,3,262,2,1,0,0,0,1,0
0.92,0.8,4,263,4,0,0,0,1,1,0
0.59,0.47,5,191,3,0,0,0,1,1,0
0.6,0.83,2,189,2,0,0,0,1,1,0
0.68,0.97,5,207,4,1,0,0,1,1,0
0.58,0.73,3,265,6,0,0,0,1,1,0
0.93,0.77,5,224,2,0,0,0,5,1,0
0.66,0.5,3,229,3,0,0,0,5,1,0
0.8,0.99,3,158,3,0,0,0,7,1,0
0.84,0.59,4,216,2,0,0,0,8,1,0
0.86,0.58,4,220,5,0,0,0,9,1,0
0.46,0.45,2,172,2,1,0,0,4,1,0
0.94,0.92,3,187,2,0,0,0,5,1,0
0.8,0.76,3,270,2,1,0,0,5,1,0
0.71,0.58,3,194,4,0,0,0,7,1,0
1.0,0.39,2,210,5,0,0,0,7,1,0
0.53,0.59,3,163,4,0,0,0,2,1,0
0.73,0.66,3,244,3,0,0,0,2,1,0
0.89,0.63,4,164,3,0,0,0,3,1,0
0.6,0.83,4,216,2,1,0,0,3,1,0
0.94,0.69,2,198,3,0,0,0,9,1,0
0.92,0.68,4,196,3,1,0,0,9,1,0
0.92,0.78,3,218,3,0,0,0,9,1,0
0.71,0.98,5,167,3,0,0,0,9,1,0
0.69,0.83,4,264,3,0,0,0,9,1,0
0.26,0.51,2,284,2,0,0,0,9,1,0
0.36,0.42,2,192,2,0,0,0,9,1,0
0.81,0.92,5,255,4,1,0,0,9,1,0
0.54,0.88,3,251,2,0,0,0,9,1,0
0.63,0.87,5,248,2,0,0,0,9,1,0
0.86,0.75,5,157,4,0,0,0,8,1,0
0.8,0.79,5,240,2,0,0,0,8,1,0
1.0,0.87,4,256,3,0,0,0,0,1,0
0.78,0.53,3,156,3,0,0,0,6,1,0
0.96,0.98,5,248,3,0,0,0,6,1,0
0.85,0.8,4,254,2,0,0,0,6,1,0
0.6,0.68,4,264,2,1,0,0,1,1,0
0.93,0.84,5,266,3,0,0,0,1,1,0
0.73,0.86,4,138,2,0,0,0,1,1,0
0.7,0.66,3,151,2,0,0,0,1,1,0
0.81,0.6,4,133,3,0,0,0,1,1,0
0.74,0.79,3,275,3,0,0,0,7,1,0
0.5,0.74,4,272,5,0,0,0,2,1,0
0.83,0.85,4,201,2,1,0,0,8,1,0
0.55,0.66,3,164,2,0,0,0,9,1,0
0.77,0.94,4,224,2,0,0,0,4,1,0
0.92,0.58,4,201,2,0,0,0,5,1,0
0.59,0.89,5,169,2,1,0,0,5,1,0
0.45,0.72,4,149,3,0,0,0,5,1,0
0.76,0.97,3,271,3,0,0,0,7,1,0
0.8,0.52,3,253,2,1,0,0,7,1,0
0.64,0.61,3,221,3,0,0,0,2,1,0
0.83,0.57,2,246,5,1,0,0,2,1,0
0.55,0.6,3,145,4,0,0,0,2,1,0
0.83,0.7,5,168,3,0,0,0,3,1,0
0.58,0.62,5,184,3,0,0,0,3,1,0
0.67,0.97,4,186,3,0,0,0,3,1,0
0.65,0.57,3,238,3,0,0,0,3,1,0
0.89,0.95,5,203,3,0,0,0,9,1,0
0.84,0.5,5,195,3,0,0,0,9,1,0
0.7,0.51,3,256,3,0,0,0,9,1,0
0.79,0.83,5,268,3,0,0,0,9,1,0
0.89,0.5,4,136,2,1,0,0,9,1,0
0.36,0.6,2,136,6,0,0,0,9,1,0
0.62,0.66,5,165,3,0,0,0,9,1,0
0.84,0.93,6,166,4,0,0,0,9,1,0
0.65,0.87,4,267,2,0,0,0,9,1,0
0.79,0.58,4,191,6,0,0,0,9,1,0
0.73,0.78,4,181,4,0,0,0,0,1,0
0.49,0.74,3,229,3,1,0,0,0,1,0
0.37,0.67,2,159,2,0,0,0,6,1,0
0.53,0.84,3,151,3,0,0,0,6,1,0
0.58,0.75,4,222,3,1,0,0,6,1,0
0.2,0.51,2,163,2,0,0,0,6,1,0
0.91,0.6,4,163,5,0,0,0,0,1,0
0.53,0.78,2,138,2,0,0,0,1,1,0
0.99,0.72,4,136,3,0,0,0,1,1,0
0.97,0.87,3,207,4,0,0,0,1,1,0
0.83,0.93,6,130,5,0,0,0,1,1,0
0.49,0.47,4,285,3,0,0,0,1,1,0
0.74,0.93,3,204,4,0,0,0,5,1,0
0.7,0.6,3,183,3,0,0,0,7,1,0
0.97,0.91,3,246,2,0,0,0,2,1,0
0.92,0.91,3,250,4,0,0,0,8,1,0
0.94,0.7,3,176,3,0,0,0,9,1,0
1.0,0.98,3,177,2,0,0,0,4,1,0
0.5,0.51,3,169,4,0,0,0,5,1,0
0.77,0.89,3,142,3,0,0,0,5,1,0
0.52,0.98,4,148,3,0,0,0,7,1,0
0.56,0.91,4,188,2,1,0,0,7,1,0
0.96,0.59,4,108,6,0,0,0,7,1,0
0.99,0.99,4,195,2,0,0,0,2,1,0
0.54,0.51,3,265,3,0,0,0,2,1,0
0.52,0.9,4,285,2,0,0,0,3,1,0
0.81,0.99,5,202,4,0,0,0,3,1,0
0.5,0.73,4,271,2,0,0,0,3,1,0
0.51,0.88,3,202,4,0,0,0,3,1,0
0.62,0.72,2,180,2,1,0,0,9,1,0
0.56,0.68,3,269,3,1,0,0,9,1,0
0.96,0.75,3,231,3,0,0,0,9,1,0
0.58,0.64,2,249,2,0,0,0,9,1,0
0.66,0.75,3,228,2,0,0,0,9,1,0
0.56,0.75,2,264,2,0,0,0,9,1,0
0.56,0.93,4,210,3,1,0,0,9,1,0
0.67,0.91,3,256,3,0,0,0,9,1,0
0.72,0.71,5,137,3,0,0,0,9,1,0
0.59,0.79,4,272,3,0,0,0,9,1,0
0.95,0.55,5,185,2,0,0,0,8,1,0
0.54,0.69,4,168,2,0,0,0,4,1,0
0.9,0.9,3,274,3,0,0,0,0,1,0
0.38,0.59,4,276,2,0,0,0,6,1,0
0.52,0.88,4,155,3,1,0,0,6,1,0
0.99,0.72,3,220,2,1,0,0,6,1,0
0.69,0.74,2,271,2,0,0,0,6,1,0
0.76,0.76,5,175,3,0,0,0,0,1,0
0.42,0.46,3,128,2,1,0,0,1,1,0
0.78,0.9,4,104,4,0,0,0,1,1,0
0.86,0.77,3,152,3,0,0,1,3,1,0
0.7,0.54,3,198,3,1,0,1,3,1,0
0.53,0.76,5,143,4,0,0,1,9,1,0
0.58,0.88,3,157,4,0,0,1,9,1,0
0.86,0.87,4,183,3,0,0,0,9,1,0
0.95,0.81,4,238,2,0,0,0,9,1,0
0.51,0.84,4,214,2,0,0,0,9,1,0
0.99,0.57,3,221,3,0,0,0,9,1,0
0.73,0.49,4,200,2,1,0,0,9,1,0
0.44,0.48,2,226,3,0,0,0,9,1,0
0.43,0.74,4,121,5,1,0,0,9,1,0
0.81,0.77,5,249,2,0,0,0,8,1,0
0.77,0.83,3,204,3,0,0,0,8,1,0
0.85,0.96,3,211,2,0,0,0,6,1,0
0.84,0.84,6,261,5,0,0,0,6,1,0
0.98,0.6,4,191,3,0,0,0,0,1,0
0.51,0.78,5,225,4,0,0,0,1,1,0
0.71,0.85,4,157,2,0,0,0,1,1,0
0.88,0.69,3,248,4,0,0,0,1,1,0
0.16,0.81,2,159,6,1,0,0,1,1,0
0.98,0.86,4,254,2,1,0,0,1,1,0
0.62,0.98,4,107,2,0,0,0,7,1,0
0.26,0.37,2,232,3,1,0,0,3,1,0
0.42,0.4,3,160,2,0,0,0,9,1,0
0.86,0.77,5,237,3,1,0,0,9,1,0
0.52,0.68,3,162,4,1,0,0,9,1,0
0.95,0.64,3,138,4,1,0,0,9,1,0
0.63,0.94,2,228,2,1,0,0,9,1,0
1.0,0.54,3,151,2,1,0,0,9,1,0
0.9,0.7,3,147,4,0,0,0,9,1,0
0.5,0.66,4,150,4,0,0,0,9,1,0
0.7,0.88,4,191,3,1,0,0,8,1,0
0.98,0.66,2,255,3,0,0,0,8,1,0
0.24,0.79,2,175,5,0,0,0,0,1,0
0.56,0.69,5,239,2,1,0,0,0,1,0
0.97,0.7,5,195,2,1,0,0,1,1,0
0.84,0.88,3,194,3,0,0,0,1,1,0
0.64,0.63,5,105,5,1,0,0,1,1,0
0.78,0.69,5,256,3,0,0,0,1,1,0
0.24,0.96,3,174,6,0,0,0,8,1,0
0.84,0.71,4,273,3,0,0,0,9,1,0
0.82,0.58,2,248,6,0,0,0,4,1,0
0.72,0.71,5,248,2,0,0,0,5,1,0
0.86,0.91,3,234,3,1,0,0,5,1,0
0.75,0.55,3,162,3,0,0,0,7,1,0
0.75,0.52,3,260,3,1,0,0,7,1,0
0.87,0.76,4,218,2,0,0,0,7,1,0
0.79,0.95,3,222,4,0,0,0,9,1,0
0.99,0.67,3,200,2,0,0,0,9,1,0
0.52,0.77,4,134,4,0,0,0,9,1,0
0.4,0.62,3,283,5,0,0,0,9,1,0
0.74,0.75,4,149,3,0,0,0,9,1,0
0.88,0.58,5,264,3,0,0,0,9,1,0
0.89,0.93,4,137,2,0,0,0,9,1,0
0.61,0.72,3,144,2,0,0,0,8,1,0
0.48,0.54,4,105,5,1,0,0,8,1,0
0.81,0.98,6,196,2,0,0,0,8,1,0
0.71,0.74,3,250,3,0,0,0,8,1,0
0.92,0.53,3,253,3,0,0,0,8,1,0
0.59,0.59,3,173,3,0,0,0,0,1,0
0.63,0.84,3,269,2,0,0,0,6,1,0
0.78,1.0,4,154,2,0,0,0,0,1,0
0.82,0.78,5,232,3,0,0,0,1,1,0
0.73,0.86,3,215,4,0,0,0,1,1,0
0.53,0.74,4,272,2,1,0,0,1,1,0
0.88,0.62,4,221,2,0,0,0,1,1,0
0.65,0.6,4,200,4,0,0,0,1,1,0
0.57,0.61,5,254,5,0,0,0,5,1,0
0.93,0.76,5,187,3,0,0,0,5,1,0
0.83,0.64,2,192,2,0,0,0,7,1,0
0.73,0.45,5,232,4,0,0,0,2,1,0
0.78,0.67,4,221,3,1,0,0,8,1,0
0.9,0.62,3,233,5,1,0,0,9,1,0
0.59,0.66,3,166,3,1,0,0,4,1,0
0.67,0.89,2,173,3,0,0,0,5,1,0
0.59,0.51,4,184,2,0,0,0,5,1,0
0.53,0.54,4,257,3,1,0,0,5,1,0
0.56,0.73,4,226,2,0,0,0,7,1,0
0.72,0.89,3,221,3,0,0,0,7,1,0
0.81,0.49,2,205,5,1,0,0,7,1,0
0.54,0.68,3,158,3,0,0,0,7,1,0
0.68,0.78,3,232,3,0,0,0,7,1,0
0.37,0.52,4,211,4,0,0,0,3,1,0
0.71,0.76,3,246,3,0,0,0,3,1,0
0.55,0.83,5,220,3,0,0,0,3,1,0
0.98,0.78,3,197,2,0,0,0,3,1,0
0.88,0.53,3,188,3,0,0,0,9,1,0
0.79,0.9,5,212,5,0,0,0,9,1,0
0.96,0.66,3,230,3,0,0,0,9,1,0
0.59,0.9,4,226,2,0,0,0,9,1,0
0.72,0.55,4,202,3,0,0,0,9,1,0
0.59,0.87,4,191,2,0,0,0,9,1,0
0.93,0.68,2,150,3,0,0,0,9,1,0
0.73,0.95,3,258,3,0,0,0,9,1,0
0.53,0.6,5,247,3,0,0,0,9,1,0
0.77,0.83,6,271,3,0,0,0,8,1,0
0.95,0.78,5,246,3,0,0,0,8,1,0
0.86,0.69,5,157,4,0,0,0,8,1,0
0.59,0.58,4,233,4,0,0,0,8,1,0
0.95,0.63,4,153,3,0,0,0,8,1,0
0.48,0.87,3,236,2,0,0,0,0,1,0
0.62,0.86,4,181,2,0,0,0,0,1,0
0.9,0.82,3,203,2,0,0,0,1,1,0
0.51,1.0,4,197,2,0,0,0,1,1,0
0.99,0.9,4,177,3,0,0,0,1,1,0
0.71,0.49,4,273,2,1,0,0,1,1,0
0.89,0.93,4,141,2,0,0,0,5,1,0
0.74,0.67,4,158,3,0,0,0,7,1,0
0.84,0.85,3,243,2,0,0,0,2,1,0
0.4,0.64,3,188,3,0,0,0,8,1,0
1.0,0.71,4,216,2,0,0,0,9,1,0
0.99,0.6,3,262,2,0,0,0,5,1,0
0.73,0.81,5,173,3,0,0,0,5,1,0
0.84,0.91,3,247,4,0,0,0,5,1,0
0.55,0.7,3,237,4,0,0,0,7,1,0
0.95,0.67,4,227,3,0,0,0,7,1,0
0.76,0.65,4,195,3,0,0,0,7,1,0
0.94,0.7,6,217,5,0,0,0,7,1,0
0.85,0.5,4,267,3,0,0,0,7,1,0
0.34,0.81,3,257,5,0,0,0,2,1,0
0.96,0.59,3,214,2,0,0,0,3,1,0
0.74,0.53,4,166,3,0,0,0,3,1,0
0.79,0.86,4,173,4,0,0,0,9,1,0
0.61,0.47,4,181,5,0,0,0,9,1,0
0.61,0.5,4,216,2,0,0,0,9,1,0
0.59,0.94,4,265,3,0,0,0,9,1,0
0.58,0.77,5,272,2,1,0,0,9,1,0
0.49,0.92,4,229,2,0,0,0,9,1,0
0.92,0.96,5,174,3,1,0,0,9,1,0
0.72,0.92,3,264,3,0,0,0,9,1,0
0.77,0.85,5,221,5,0,0,0,9,1,0
0.6,0.57,3,202,3,0,0,0,8,1,0
0.83,0.75,3,150,3,0,0,0,8,1,0
0.71,0.95,3,251,3,0,0,0,8,1,0
0.94,0.46,2,230,2,1,0,0,8,1,0
0.85,0.81,2,223,3,1,0,0,6,1,0
0.85,0.74,5,170,4,0,0,0,0,1,0
0.8,0.81,4,194,3,1,0,0,1,1,0
0.8,0.99,6,178,5,0,0,0,1,1,0
0.55,0.9,3,181,3,1,0,0,1,1,0
0.69,0.56,3,183,4,1,0,0,1,1,0
0.71,0.61,2,198,2,1,0,0,5,1,0
0.74,0.56,3,203,3,0,0,0,7,1,0
0.76,0.89,5,204,3,0,0,0,2,1,0
0.81,0.62,3,257,3,0,0,0,8,1,0
0.59,1.0,4,169,2,0,0,0,9,1,0
0.97,0.69,4,203,2,0,0,0,4,1,0
0.98,0.74,4,260,2,1,0,0,5,1,0
0.96,0.87,5,202,2,0,0,0,5,1,0
0.82,0.63,4,199,2,0,0,0,5,1,0
0.97,0.93,2,270,4,0,0,0,7,1,0
0.74,0.51,5,258,2,0,0,0,7,1,0
0.3,0.67,3,232,3,0,0,0,7,1,0
0.74,0.89,4,149,2,0,0,0,7,1,0
0.91,0.66,4,163,3,0,0,0,7,1,0
0.37,0.37,3,168,3,0,0,0,3,1,0
0.75,0.5,4,155,2,1,0,0,3,1,0
0.55,0.5,4,179,3,0,0,0,9,1,0
0.97,0.92,3,168,3,0,0,0,9,1,0
0.91,0.57,3,158,3,0,0,0,9,1,0
0.48,0.63,3,180,2,1,0,0,9,1,0
0.53,0.71,4,227,3,0,0,0,9,1,0
0.84,0.67,3,139,2,0,0,0,9,1,0
0.31,0.69,3,120,3,0,0,0,9,1,0
0.81,0.62,4,255,4,1,0,0,9,1,0
0.78,0.95,5,273,2,0,0,0,9,1,0
0.64,0.68,3,272,3,0,0,0,9,1,0
0.41,0.77,4,231,6,0,0,0,9,1,0
0.74,0.81,5,281,3,1,0,0,8,1,0
0.89,0.86,3,208,3,0,0,0,8,1,0
0.72,0.39,5,111,5,0,0,0,8,1,0
0.84,0.74,2,168,3,0,0,0,8,1,0
0.52,0.8,2,144,4,0,0,0,8,1,0
0.65,0.95,3,266,3,1,0,0,8,1,0
0.45,0.6,2,98,3,0,0,0,6,1,0
0.48,0.46,2,174,3,0,0,0,1,1,0
0.93,0.92,5,189,2,0,0,0,1,1,0
0.83,0.54,4,189,4,0,0,0,1,1,0
0.94,0.79,3,256,3,0,0,0,5,1,0
0.7,0.98,3,215,2,0,0,0,7,1,0
0.74,0.86,4,221,2,1,0,0,2,1,0
0.8,0.99,4,255,5,1,0,0,9,1,0
0.79,0.57,5,230,2,0,0,0,9,1,0
1.0,0.94,3,272,3,0,0,0,9,1,0
0.63,0.75,4,155,3,0,0,0,9,1,0
0.78,0.98,4,260,3,0,0,0,9,1,0
0.72,0.96,5,223,3,1,0,0,8,1,0
0.64,0.51,4,247,2,1,0,0,8,1,0
0.79,0.86,3,126,5,0,0,0,8,1,0
0.64,0.55,3,147,2,0,0,0,8,1,0
0.82,0.88,4,259,3,0,0,0,8,1,0
0.51,0.86,4,196,2,0,0,0,8,1,0
0.67,0.58,5,161,3,1,0,0,8,1,0
0.65,0.85,3,213,2,0,0,0,8,1,0
0.85,0.98,5,156,2,0,0,0,1,1,0
0.54,0.82,2,279,3,1,0,0,5,1,0
0.65,0.96,3,168,2,0,0,0,2,1,0
0.76,0.58,4,188,3,0,0,0,9,1,0
0.83,0.8,4,149,3,0,0,0,4,1,0
0.97,0.47,3,157,4,0,0,0,5,1,0
0.59,0.92,4,183,2,0,0,0,3,1,0
0.68,0.56,3,146,3,0,0,0,9,1,0
0.92,0.84,4,159,3,0,0,0,9,1,0
0.72,0.73,3,198,2,0,0,0,9,1,0
0.78,0.74,6,251,4,0,0,0,9,1,0
0.35,0.54,2,124,3,0,0,0,8,1,0
0.97,0.77,5,223,2,0,0,0,8,1,0
0.57,0.65,3,163,2,0,0,0,8,1,0
0.57,0.65,5,144,3,1,0,0,8,1,0
0.97,0.89,5,265,2,0,0,0,0,1,0
0.67,0.84,4,197,2,0,0,0,1,1,0
0.61,0.52,4,171,2,0,0,0,5,1,0
0.62,0.92,3,228,2,0,0,0,7,1,0
0.62,0.79,3,141,3,0,0,0,2,1,0
0.97,0.76,3,147,3,1,0,0,8,1,0
0.86,0.56,5,237,3,0,0,0,9,1,0
0.7,0.98,4,146,3,0,0,0,5,1,0
0.95,0.7,4,139,3,0,0,0,5,1,0
0.45,0.75,4,169,2,0,0,0,7,1,0
0.9,0.6,3,268,3,0,0,0,7,1,0
0.75,0.86,3,249,3,0,0,0,7,1,0
0.45,0.45,4,168,2,0,0,0,7,1,0
0.86,0.92,3,260,2,0,0,0,7,1,0
0.79,0.48,5,200,3,0,0,0,7,1,0
0.5,0.95,2,208,2,0,0,0,3,1,0
